      Time        DX           DY       
   5.26500E+02  8.38239E-01 -5.45303E-01
   5.27000E+02  9.93041E-01 -1.17767E-01
   5.27500E+02 -2.74578E-01 -9.61565E-01
   5.28000E+02 -9.99992E-01 -4.05549E-03
   5.28500E+02 -4.98810E-01 -8.66711E-01
   5.29000E+02  9.75570E-01 -2.19687E-01
   5.29500E+02  9.19991E-01 -3.91940E-01
   5.30000E+02 -7.27151E-01 -6.86477E-01
   5.30500E+02 -9.98625E-01 -5.24171E-02
   5.31000E+02  5.06548E-02 -9.98716E-01
   5.31500E+02  9.99494E-01 -3.17928E-02
   5.32000E+02  6.65641E-01 -7.46272E-01
   5.32500E+02 -9.42201E-01 -3.35049E-01
   5.33000E+02 -9.63368E-01 -2.68182E-01
   5.33500E+02  5.77165E-01 -8.16628E-01
   5.34000E+02  9.99914E-01 -1.30801E-02
   5.34500E+02  1.77180E-01 -9.84178E-01
   5.35000E+02 -9.96321E-01 -8.57016E-02
   5.35500E+02 -7.93823E-01 -6.08149E-01
   5.36000E+02  8.83960E-01 -4.67563E-01
   5.36500E+02  9.86328E-01 -1.64794E-01
   5.37000E+02 -3.90571E-01 -9.20573E-01
   5.37500E+02 -1.00000E+00 -7.31245E-08
   5.38000E+02 -3.91526E-01 -9.20167E-01
   5.38500E+02  9.86255E-01 -1.65228E-01
   5.39000E+02  8.84305E-01 -4.66910E-01
   5.39500E+02 -7.93309E-01 -6.08819E-01
   5.40000E+02 -9.96348E-01 -8.53863E-02
   5.40500E+02  1.76124E-01 -9.84368E-01
   5.41000E+02  9.99913E-01 -1.32041E-02
   5.41500E+02  5.77962E-01 -8.16063E-01
   5.42000E+02 -9.63218E-01 -2.68722E-01
   5.42500E+02 -9.42410E-01 -3.34460E-01
   5.43000E+02  6.64944E-01 -7.46894E-01
   5.43500E+02  9.99501E-01 -3.16003E-02
   5.44000E+02  5.17343E-02 -9.98661E-01
   5.44500E+02 -9.98612E-01 -5.26647E-02
   5.45000E+02 -7.27766E-01 -6.85826E-01
   5.45500E+02  9.19725E-01 -3.92563E-01
   5.46000E+02  9.75682E-01 -2.19193E-01
   5.46500E+02 -4.97937E-01 -8.67213E-01
   5.47000E+02 -9.99992E-01 -3.98690E-03
   5.47500E+02 -2.75597E-01 -9.61273E-01
   5.48000E+02  9.92997E-01 -1.18136E-01
   5.48500E+02  8.38674E-01 -5.44633E-01
   5.49000E+02 -8.47849E-01 -5.30237E-01
   5.49500E+02 -9.92003E-01 -1.26214E-01
   5.50000E+02  2.97434E-01 -9.54742E-01
   5.50500E+02  9.99996E-01 -2.65210E-03
   5.51000E+02  4.78957E-01 -8.77839E-01
   5.51500E+02 -9.77986E-01 -2.08672E-01
   5.52000E+02 -9.13849E-01 -4.06054E-01
   5.52500E+02  7.40789E-01 -6.71737E-01
   5.53000E+02  9.98309E-01 -5.81357E-02
   5.53500E+02 -7.49503E-02 -9.97187E-01
   5.54000E+02 -9.99619E-01 -2.75980E-02
   5.54500E+02 -6.49711E-01 -7.60182E-01
   5.55000E+02  9.46788E-01 -3.21859E-01
   5.55500E+02  9.59867E-01 -2.80455E-01
   5.56000E+02 -5.94937E-01 -8.03772E-01
   5.56500E+02 -9.99872E-01 -1.60152E-02
   5.57000E+02 -1.53313E-01 -9.88178E-01
   5.57500E+02  9.96895E-01 -7.87393E-02
   5.58000E+02  7.82050E-01 -6.23216E-01
   5.58500E+02 -8.91568E-01 -4.52887E-01
   5.59000E+02 -9.84624E-01 -1.74687E-01
   5.59500E+02  4.11932E-01 -9.11214E-01
   5.60000E+02  1.00000E+00 -1.41941E-04
   5.60500E+02  3.69859E-01 -9.29088E-01
   5.61000E+02 -9.87821E-01 -1.55595E-01
   5.61500E+02 -8.76345E-01 -4.81684E-01
   5.62000E+02  8.04671E-01 -5.93721E-01
   5.62500E+02  9.95701E-01 -9.26261E-02
   5.63000E+02 -1.99843E-01 -9.79828E-01
   5.63500E+02 -9.99944E-01 -1.05525E-02
   5.64000E+02 -5.59789E-01 -8.28635E-01
   5.64500E+02  9.66499E-01 -2.56672E-01
   5.65000E+02  9.37555E-01 -3.47838E-01
   5.65500E+02 -6.80452E-01 -7.32793E-01
   5.66000E+02 -9.99349E-01 -3.60780E-02
   5.66500E+02 -2.73952E-02 -9.99625E-01
   5.67000E+02  9.98884E-01 -4.72274E-02
   5.67500E+02  7.13703E-01 -7.00448E-01
   5.68000E+02 -9.25560E-01 -3.78602E-01
   5.68500E+02 -9.73084E-01 -2.30451E-01
   5.69000E+02  5.17423E-01 -8.55730E-01
   5.69500E+02  9.99984E-01 -5.67402E-03
   5.70000E+02  2.52515E-01 -9.67593E-01
   5.70500E+02 -9.93936E-01 -1.09962E-01
   5.71000E+02 -8.28675E-01 -5.59730E-01
   5.71500E+02  8.57059E-01 -5.15218E-01
   5.72000E+02  9.90853E-01 -1.34943E-01
   5.72500E+02 -3.20038E-01 -9.47405E-01
   5.73000E+02 -9.99999E-01 -1.54561E-03
   5.73500E+02 -4.58729E-01 -8.88576E-01
   5.74000E+02  9.80219E-01 -1.97915E-01
   5.74500E+02  9.07377E-01 -4.20318E-01
   5.75000E+02 -7.53984E-01 -6.56893E-01
   5.75500E+02 -9.97940E-01 -6.41482E-02
   5.76000E+02  9.91793E-02 -9.95070E-01
   5.76500E+02  9.99719E-01 -2.36994E-02
   5.77000E+02  6.33340E-01 -7.73874E-01
   5.77500E+02 -9.51103E-01 -3.08873E-01
   5.78000E+02 -9.56126E-01 -2.92955E-01
   5.78500E+02  6.12283E-01 -7.90639E-01
   5.79000E+02  9.99815E-01 -1.92470E-02
   5.79500E+02  1.29311E-01 -9.91604E-01
   5.80000E+02 -9.97400E-01 -7.20684E-02
   5.80500E+02 -7.69843E-01 -6.38233E-01
   5.81000E+02  8.98816E-01 -4.38325E-01
   5.81500E+02  9.82767E-01 -1.84850E-01
   5.82000E+02 -4.32959E-01 -9.01413E-01
   5.82500E+02 -1.00000E+00 -5.80722E-04
   5.83000E+02 -3.47885E-01 -9.37537E-01
   5.83500E+02  9.89249E-01 -1.46238E-01
   5.84000E+02  8.68009E-01 -4.96548E-01
   5.84500E+02 -8.15607E-01 -5.78606E-01
   5.85000E+02 -9.94972E-01 -1.00155E-01
   5.85500E+02  2.23387E-01 -9.74730E-01
   5.86000E+02  9.99966E-01 -8.19781E-03
   5.86500E+02  5.41202E-01 -8.40892E-01
   5.87000E+02 -9.69559E-01 -2.44860E-01
   5.87500E+02 -9.32409E-01 -3.61406E-01
   5.88000E+02  6.95516E-01 -7.18511E-01
   5.88500E+02  9.99165E-01 -4.08514E-02
   5.89000E+02  3.03177E-03 -9.99995E-01
   5.89500E+02 -9.99114E-01 -4.20851E-02
   5.90000E+02 -6.99195E-01 -7.14931E-01
   5.90500E+02  9.31082E-01 -3.64810E-01
   5.91000E+02  9.70287E-01 -2.41958E-01
   5.91500E+02 -5.36514E-01 -8.43891E-01
   5.92000E+02 -9.99971E-01 -7.65802E-03
   5.92500E+02 -2.29216E-01 -9.73376E-01
   5.93000E+02  9.94777E-01 -1.02073E-01
   5.93500E+02  8.18263E-01 -5.74844E-01
   5.94000E+02 -8.65876E-01 -5.00259E-01
   5.94500E+02 -9.89585E-01 -1.43953E-01
   5.95000E+02  3.42372E-01 -9.39565E-01
   5.95500E+02  1.00000E+00 -7.36034E-04
   5.96000E+02  4.38138E-01 -8.98908E-01
   5.96500E+02 -9.82280E-01 -1.87420E-01
   5.97000E+02 -9.00565E-01 -4.34721E-01
   5.97500E+02  7.66738E-01 -6.41960E-01
   5.98000E+02  9.97515E-01 -7.04539E-02
   5.98500E+02 -1.23320E-01 -9.92367E-01
   5.99000E+02 -9.99798E-01 -2.00973E-02
   5.99500E+02 -6.16533E-01 -7.87329E-01
   6.00000E+02  9.55157E-01 -2.96099E-01
   6.00500E+02  9.52136E-01 -3.05675E-01
   6.01000E+02 -6.29198E-01 -7.77245E-01
   6.01500E+02 -9.99741E-01 -2.27754E-02
   6.02000E+02 -1.05195E-01 -9.94452E-01
   6.02500E+02  9.97840E-01 -6.56898E-02
   6.03000E+02  7.57199E-01 -6.53184E-01
   6.03500E+02 -9.05714E-01 -4.23889E-01
   6.04000E+02 -9.80748E-01 -1.95279E-01
   6.04500E+02  4.53639E-01 -8.91186E-01
   6.05000E+02  9.99999E-01 -1.31642E-03
   6.05500E+02  3.25621E-01 -9.45500E-01
   6.06000E+02 -9.90549E-01 -1.37159E-01
   6.06500E+02 -8.59289E-01 -5.11490E-01
   6.07000E+02  8.26123E-01 -5.63489E-01
   6.07500E+02  9.94154E-01 -1.07972E-01
   6.08000E+02 -2.46738E-01 -9.69082E-01
   6.08500E+02 -9.99981E-01 -6.13994E-03
   6.09000E+02 -5.22210E-01 -8.52817E-01
   6.09500E+02  9.72407E-01 -2.33291E-01
   6.10000E+02  9.26962E-01 -3.75154E-01
   6.10500E+02 -7.10135E-01 -7.04066E-01
   6.11000E+02 -9.98945E-01 -4.59203E-02
   6.11500E+02  2.13344E-02 -9.99772E-01
   6.12000E+02  9.99306E-01 -3.72381E-02
   6.12500E+02  6.84242E-01 -7.29255E-01
   6.13000E+02 -9.36302E-01 -3.51197E-01
   6.13500E+02 -9.67280E-01 -2.53710E-01
   6.14000E+02  5.55202E-01 -8.31715E-01
   6.14500E+02  9.99951E-01 -9.93888E-03
   6.15000E+02  2.05718E-01 -9.78611E-01
   6.15500E+02 -9.95527E-01 -9.44725E-02
   6.16000E+02 -8.07432E-01 -5.89961E-01
   6.16500E+02  8.74306E-01 -4.85374E-01
   6.17000E+02  9.88189E-01 -1.53241E-01
   6.17500E+02 -3.64419E-01 -9.31235E-01
   6.18000E+02 -1.00000E+00 -2.23373E-04
   6.18500E+02 -4.17196E-01 -9.08816E-01
   6.19000E+02  9.84176E-01 -1.77191E-01
   6.19500E+02  8.93405E-01 -4.49253E-01
   6.20000E+02 -7.79053E-01 -6.26958E-01
   6.20500E+02 -9.97027E-01 -7.70521E-02
   6.21000E+02  1.47353E-01 -9.89084E-01
   6.21500E+02  9.99859E-01 -1.67916E-02
   6.22000E+02  5.99293E-01 -8.00530E-01
   6.22500E+02 -9.58959E-01 -2.83544E-01
   6.23000E+02 -9.47886E-01 -3.18608E-01
   6.23500E+02  6.45678E-01 -7.63610E-01
   6.24000E+02  9.99646E-01 -2.66002E-02
   6.24500E+02  8.09862E-02 -9.96715E-01
   6.25000E+02 -9.98222E-01 -5.96043E-02
   6.25500E+02 -7.44114E-01 -6.68053E-01
   6.26000E+02  9.12270E-01 -4.09589E-01
   6.26500E+02  9.78558E-01 -2.05971E-01
   6.27000E+02 -4.73958E-01 -8.80547E-01
   6.27500E+02 -9.99997E-01 -2.34903E-03
   6.28000E+02 -3.03083E-01 -9.52964E-01
   6.28500E+02  9.91728E-01 -1.28359E-01
   6.29000E+02  8.50178E-01 -5.26495E-01
   6.29500E+02 -8.36225E-01 -5.48387E-01
   6.30000E+02 -9.93240E-01 -1.16076E-01
   6.30500E+02  2.69875E-01 -9.62895E-01
   6.31000E+02  9.99990E-01 -4.37895E-03
   6.31500E+02  5.02822E-01 -8.64390E-01
   6.32000E+02 -9.75053E-01 -2.21971E-01
   6.32500E+02 -9.21206E-01 -3.89074E-01
   6.33000E+02  7.24308E-01 -6.89476E-01
   6.33500E+02  9.98684E-01 -5.12842E-02
   6.34000E+02 -4.56816E-02 -9.98956E-01
   6.34500E+02 -9.99466E-01 -3.26868E-02
   6.35000E+02 -6.68844E-01 -7.43403E-01
   6.35500E+02  9.41229E-01 -3.37770E-01
   6.36000E+02  9.64055E-01 -2.65702E-01
   6.36500E+02 -5.73479E-01 -8.19220E-01
   6.37000E+02 -9.99922E-01 -1.25166E-02
   6.37500E+02 -1.82041E-01 -9.83291E-01
   6.38000E+02  9.96194E-01 -8.71607E-02
   6.38500E+02  7.96177E-01 -6.05064E-01
   6.39000E+02 -8.82359E-01 -4.70577E-01
   6.39500E+02 -9.86658E-01 -1.62805E-01
   6.40000E+02  3.86164E-01 -9.22430E-01
   6.40500E+02  1.00000E+00 -7.62510E-06
   6.41000E+02  3.95917E-01 -9.18286E-01
   6.41500E+02 -9.85918E-01 -1.67231E-01
   6.42000E+02 -8.85887E-01 -4.63902E-01
   6.42500E+02  7.90934E-01 -6.11902E-01
   6.43000E+02  9.96471E-01 -8.39420E-02
   6.43500E+02 -1.71255E-01 -9.85227E-01
   6.44000E+02 -9.99905E-01 -1.37827E-02
   6.44500E+02 -5.81626E-01 -8.13456E-01
   6.45000E+02  9.62519E-01 -2.71215E-01
   6.45500E+02  9.43368E-01 -3.31748E-01
   6.46000E+02 -6.61719E-01 -7.49752E-01
   6.46500E+02 -9.99528E-01 -3.07214E-02
   6.47000E+02 -5.67052E-02 -9.98391E-01
   6.47500E+02  9.98551E-01 -5.38125E-02
   6.48000E+02  7.30586E-01 -6.82820E-01
   6.48500E+02 -9.18493E-01 -3.95437E-01
   6.49000E+02 -9.76189E-01 -2.16922E-01
   6.49500E+02  4.93906E-01 -8.69515E-01
   6.50000E+02  9.99993E-01 -3.67854E-03
   6.50500E+02  2.80288E-01 -9.59916E-01
   6.51000E+02 -9.92793E-01 -1.19843E-01
   6.51500E+02 -8.40668E-01 -5.41550E-01
   6.52000E+02  8.45918E-01 -5.33314E-01
   6.52500E+02  9.92224E-01 -1.24464E-01
   6.53000E+02 -2.92781E-01 -9.56179E-01
   6.53500E+02 -9.99996E-01 -2.91486E-03
   6.54000E+02 -4.83046E-01 -8.75595E-01
   6.54500E+02  9.77507E-01 -2.10903E-01
   6.55000E+02  9.15131E-01 -4.03156E-01
   6.55500E+02 -7.38037E-01 -6.74760E-01
   6.56000E+02 -9.98377E-01 -5.69426E-02
   6.56500E+02  6.99881E-02 -9.97548E-01
   6.57000E+02  9.99596E-01 -2.84315E-02
   6.57500E+02  6.53003E-01 -7.57355E-01
   6.58000E+02 -9.45872E-01 -3.24539E-01
   6.58500E+02 -9.60602E-01 -2.77927E-01
   6.59000E+02  5.91338E-01 -8.06424E-01
   6.59500E+02  9.99882E-01 -1.53910E-02
   6.60000E+02  1.58204E-01 -9.87406E-01
   6.60500E+02 -9.96784E-01 -8.01390E-02
   6.61000E+02 -7.84492E-01 -6.20139E-01
   6.61500E+02  8.90042E-01 -4.55879E-01
   6.62000E+02  9.84985E-01 -1.72643E-01
   6.62500E+02 -4.07592E-01 -9.13164E-01
   6.63000E+02 -1.00000E+00 -8.87917E-05
   6.63500E+02 -3.74314E-01 -9.27302E-01
   6.64000E+02  9.87512E-01 -1.57542E-01
   6.64500E+02  8.78003E-01 -4.78656E-01
   6.65000E+02 -8.02383E-01 -5.96809E-01
   6.65500E+02 -9.95840E-01 -9.11225E-02
   6.66000E+02  1.95007E-01 -9.80802E-01
   6.66500E+02  9.99939E-01 -1.10705E-02
   6.67000E+02  5.63538E-01 -8.26090E-01
   6.67500E+02 -9.65846E-01 -2.59116E-01
   6.68000E+02 -9.38571E-01 -3.45087E-01
   6.68500E+02  6.77317E-01 -7.35691E-01
   6.69000E+02  9.99382E-01 -3.51385E-02
   6.69500E+02  3.23738E-02 -9.99476E-01
   6.70000E+02 -9.98832E-01 -4.83150E-02
   6.70500E+02 -7.16614E-01 -6.97470E-01
   6.71000E+02  9.24392E-01 -3.81443E-01
   6.71500E+02  9.73631E-01 -2.28129E-01
   6.72000E+02 -5.13471E-01 -8.58107E-01
   6.72500E+02 -9.99986E-01 -5.30496E-03
   6.73000E+02 -2.57253E-01 -9.66344E-01
   6.73500E+02  9.93752E-01 -1.11610E-01
   6.74000E+02  8.30753E-01 -5.56641E-01
   6.74500E+02 -8.55209E-01 -5.18284E-01
   6.75000E+02 -9.91098E-01 -1.33135E-01
   6.75500E+02  3.15438E-01 -9.48946E-01
   6.76000E+02  9.99998E-01 -1.74767E-03
   6.76500E+02  4.62894E-01 -8.86414E-01
   6.77000E+02 -9.79777E-01 -2.00093E-01
   6.77500E+02 -9.08728E-01 -4.17390E-01
   6.78000E+02  7.51323E-01 -6.59935E-01
   6.78500E+02  9.98020E-01 -6.28951E-02
   6.79000E+02 -9.42324E-02 -9.95550E-01
   6.79500E+02 -9.99701E-01 -2.44723E-02
   6.80000E+02 -6.36722E-01 -7.71093E-01
   6.80500E+02  9.50243E-01 -3.11511E-01
   6.81000E+02  9.56911E-01 -2.90381E-01
   6.81500E+02 -6.08772E-01 -7.93345E-01
   6.82000E+02 -9.99828E-01 -1.85622E-02
   6.82500E+02 -1.34228E-01 -9.90950E-01
   6.83000E+02  9.97302E-01 -7.34085E-02
   6.83500E+02  7.72374E-01 -6.35168E-01
   6.84000E+02 -8.97363E-01 -4.41292E-01
   6.84500E+02 -9.83159E-01 -1.82751E-01
   6.85000E+02  4.28688E-01 -9.03452E-01
   6.85500E+02  1.00000E+00 -4.66873E-04
   6.86000E+02  3.52402E-01 -9.35849E-01
   6.86500E+02 -9.88968E-01 -1.48128E-01
   6.87000E+02 -8.69744E-01 -4.93503E-01
   6.87500E+02  8.13406E-01 -5.81696E-01
   6.88000E+02  9.95128E-01 -9.85924E-02
   6.88500E+02 -2.18589E-01 -9.75817E-01
   6.89000E+02 -9.99963E-01 -8.65507E-03
   6.89500E+02 -5.45035E-01 -8.38413E-01
   6.90000E+02  9.68950E-01 -2.47255E-01
   6.90500E+02  9.33485E-01 -3.58617E-01
   6.91000E+02 -6.92472E-01 -7.21445E-01
   6.91500E+02 -9.99206E-01 -3.98515E-02
   6.92000E+02 -8.01353E-03 -9.99968E-01
   6.92500E+02  9.99070E-01 -4.31124E-02
   6.93000E+02  7.02197E-01 -7.11983E-01
   6.93500E+02 -9.29978E-01 -3.67616E-01
   6.94000E+02 -9.70875E-01 -2.39585E-01
   6.94500E+02  5.32644E-01 -8.46340E-01
   6.95000E+02  9.99974E-01 -7.22827E-03
   6.95500E+02  2.33996E-01 -9.72238E-01
   6.96000E+02 -9.94613E-01 -1.03663E-01
   6.96500E+02 -8.20426E-01 -5.71753E-01
   6.97000E+02  8.64105E-01 -5.03312E-01
   6.97500E+02  9.89854E-01 -1.42088E-01
   6.98000E+02 -3.37829E-01 -9.41208E-01
   6.98500E+02 -1.00000E+00 -8.77397E-04
   6.99000E+02 -4.42376E-01 -8.96829E-01
   6.99500E+02  9.81872E-01 -1.89544E-01
   7.00000E+02  9.01986E-01 -4.31765E-01
   7.00500E+02 -7.64166E-01 -6.45019E-01
   7.01000E+02 -9.97607E-01 -6.91410E-02
   7.01500E+02  1.18393E-01 -9.92967E-01
   7.02000E+02  9.99783E-01 -2.08096E-02
   7.02500E+02  6.20004E-01 -7.84599E-01
   7.03000E+02 -9.54349E-01 -2.98693E-01
   7.03500E+02 -9.52973E-01 -3.03057E-01
   7.04000E+02  6.25776E-01 -7.80003E-01
   7.04500E+02  9.99757E-01 -2.20299E-02
   7.05000E+02  1.10134E-01 -9.93917E-01
   7.05500E+02 -9.97755E-01 -6.69701E-02
   7.06000E+02 -7.59820E-01 -6.50134E-01
   7.06500E+02  9.04332E-01 -4.26829E-01
   7.07000E+02  9.81174E-01 -1.93126E-01
   7.07500E+02 -4.49440E-01 -8.93311E-01
   7.08000E+02 -9.99999E-01 -1.14187E-03
   7.08500E+02 -3.30196E-01 -9.43913E-01
   7.09000E+02  9.90293E-01 -1.38992E-01
   7.09500E+02  8.61104E-01 -5.08429E-01
   7.10000E+02 -8.24007E-01 -5.66579E-01
   7.10500E+02 -9.94329E-01 -1.06351E-01
   7.11000E+02  2.41981E-01 -9.70281E-01
   7.11500E+02  9.99979E-01 -6.53651E-03
   7.12000E+02  5.26126E-01 -8.50407E-01
   7.12500E+02 -9.71841E-01 -2.35636E-01
   7.13000E+02 -9.28101E-01 -3.72329E-01
   7.13500E+02  7.07182E-01 -7.07031E-01
   7.14000E+02  9.98993E-01 -4.48600E-02
   7.14500E+02 -1.63538E-02 -9.99866E-01
   7.15000E+02 -9.99270E-01 -3.82050E-02
   7.15500E+02 -6.87335E-01 -7.26341E-01
   7.16000E+02  9.35259E-01 -3.53965E-01
   7.16500E+02  9.67912E-01 -2.51288E-01
   7.17000E+02 -5.51415E-01 -8.34231E-01
   7.17500E+02 -9.99955E-01 -9.44844E-03
   7.18000E+02 -2.10537E-01 -9.77586E-01
   7.18500E+02  9.95381E-01 -9.60030E-02
   7.19000E+02  8.09681E-01 -5.86871E-01
   7.19500E+02 -8.72614E-01 -4.88411E-01
   7.20000E+02 -9.88485E-01 -1.51320E-01
   7.20500E+02  3.59936E-01 -9.32977E-01
   7.21000E+02  1.00000E+00 -3.04035E-04
   7.21500E+02  4.21505E-01 -9.06826E-01
   7.22000E+02 -9.83802E-01 -1.79260E-01
   7.22500E+02 -8.94897E-01 -4.46272E-01
   7.23000E+02  7.76571E-01 -6.30030E-01
   7.23500E+02  9.97132E-01 -7.56795E-02
   7.24000E+02 -1.42449E-01 -9.89802E-01
   7.24500E+02 -9.99848E-01 -1.74433E-02
   7.25000E+02 -6.02852E-01 -7.97853E-01
   7.25500E+02  9.58202E-01 -2.86093E-01
   7.26000E+02  9.48777E-01 -3.15947E-01
   7.26500E+02 -6.42345E-01 -7.66416E-01
   7.27000E+02 -9.99667E-01 -2.57942E-02
   7.27500E+02 -8.59420E-02 -9.96300E-01
   7.28000E+02  9.98148E-01 -6.08245E-02
   7.28500E+02  7.46825E-01 -6.65021E-01
   7.29000E+02 -9.10957E-01 -4.12501E-01
   7.29500E+02 -9.79020E-01 -2.03764E-01
   7.30000E+02  4.69834E-01 -8.82755E-01
   7.30500E+02  9.99998E-01 -2.11377E-03
   7.31000E+02  3.07712E-01 -9.51479E-01
   7.31500E+02 -9.91496E-01 -1.30136E-01
   7.32000E+02 -8.52073E-01 -5.23423E-01
   7.32500E+02  8.34193E-01 -5.51473E-01
   7.33000E+02  9.93435E-01 -1.14396E-01
   7.33500E+02 -2.65163E-01 -9.64204E-01
   7.34000E+02 -9.99989E-01 -4.71482E-03
   7.34500E+02 -5.06818E-01 -8.62053E-01
   7.35000E+02  9.74528E-01 -2.24264E-01
   7.35500E+02  9.22409E-01 -3.86215E-01
   7.36000E+02 -7.21447E-01 -6.92470E-01
   7.36500E+02 -9.98741E-01 -5.01636E-02
   7.37000E+02  4.07066E-02 -9.99171E-01
   7.37500E+02  9.99436E-01 -3.35932E-02
   7.38000E+02  6.72028E-01 -7.40526E-01
   7.38500E+02 -9.40245E-01 -3.40500E-01
   7.39000E+02 -9.64733E-01 -2.63231E-01
   7.39500E+02  5.69777E-01 -8.21800E-01
   7.40000E+02  9.99928E-01 -1.19654E-02
   7.40500E+02  1.86895E-01 -9.82380E-01
   7.41000E+02 -9.96064E-01 -8.86320E-02
   7.41500E+02 -7.98512E-01 -6.01978E-01
   7.42000E+02  8.80743E-01 -4.73594E-01
   7.42500E+02  9.86983E-01 -1.60828E-01
   7.43000E+02 -3.81744E-01 -9.24268E-01
   7.43500E+02 -1.00000E+00 -2.75867E-05
   7.44000E+02 -4.00294E-01 -9.16387E-01
   7.44500E+02  9.85574E-01 -1.69245E-01
   7.45000E+02  8.87453E-01 -4.60898E-01
   7.45500E+02 -7.88540E-01 -6.14983E-01
   7.46000E+02 -9.96590E-01 -8.25098E-02
   7.46500E+02  1.66380E-01 -9.86062E-01
   7.47000E+02  9.99897E-01 -1.43737E-02
   7.47500E+02  5.85273E-01 -8.10837E-01
   7.48000E+02 -9.61810E-01 -2.73717E-01
   7.48500E+02 -9.44314E-01 -3.29046E-01
   7.49000E+02  6.58475E-01 -7.52602E-01
   7.49500E+02  9.99554E-01 -2.98548E-02
   7.50000E+02  6.16740E-02 -9.98096E-01
   7.50500E+02 -9.98488E-01 -5.49727E-02
   7.51000E+02 -7.33388E-01 -6.79810E-01
   7.51500E+02  9.17247E-01 -3.98318E-01
   7.52000E+02  9.76688E-01 -2.14663E-01
   7.52500E+02 -4.89858E-01 -8.71802E-01
   7.53000E+02 -9.99994E-01 -3.38259E-03
   7.53500E+02 -2.84968E-01 -9.58537E-01
   7.54000E+02  9.92584E-01 -1.21561E-01
   7.54500E+02  8.42645E-01 -5.38469E-01
   7.55000E+02 -8.43969E-01 -5.36392E-01
   7.55500E+02 -9.92441E-01 -1.22726E-01
   7.56000E+02  2.88118E-01 -9.57595E-01
   7.56500E+02  9.99995E-01 -3.19003E-03
   7.57000E+02  4.87120E-01 -8.73335E-01
   7.57500E+02 -9.77021E-01 -2.13145E-01
   7.58000E+02 -9.16400E-01 -4.00264E-01
   7.58500E+02  7.35267E-01 -6.77778E-01
   7.59000E+02  9.98444E-01 -5.57619E-02
   7.59500E+02 -6.50232E-02 -9.97884E-01
   7.60000E+02 -9.99571E-01 -2.92774E-02
   7.60500E+02 -6.56278E-01 -7.54520E-01
   7.61000E+02  9.44945E-01 -3.27228E-01
   7.61500E+02  9.61327E-01 -2.75409E-01
   7.62000E+02 -5.87721E-01 -8.09063E-01
   7.62500E+02 -9.99891E-01 -1.47792E-02
   7.63000E+02 -1.63089E-01 -9.86611E-01
   7.63500E+02  9.96669E-01 -8.15509E-02
   7.64000E+02  7.86916E-01 -6.17060E-01
   7.64500E+02 -8.88501E-01 -4.58875E-01
   7.65000E+02 -9.85339E-01 -1.70609E-01
   7.65500E+02  4.03238E-01 -9.15095E-01
   7.66000E+02  1.00000E+00 -4.80526E-05
   7.66500E+02  3.78756E-01 -9.25497E-01
   7.67000E+02 -9.87198E-01 -1.59501E-01
   7.67500E+02 -8.79645E-01 -4.75631E-01
   7.68000E+02  8.00077E-01 -5.99897E-01
   7.68500E+02  9.95975E-01 -8.96309E-02
   7.69000E+02 -1.90164E-01 -9.81752E-01
   7.69500E+02 -9.99933E-01 -1.16008E-02
   7.70000E+02 -5.67270E-01 -8.23532E-01
   7.70500E+02  9.65184E-01 -2.61570E-01
   7.71000E+02  9.39574E-01 -3.42345E-01
   7.71500E+02 -6.74164E-01 -7.38581E-01
   7.72000E+02 -9.99415E-01 -3.42114E-02
   7.72500E+02 -3.73511E-02 -9.99302E-01
   7.73000E+02  9.98778E-01 -4.94150E-02
   7.73500E+02  7.19507E-01 -6.94485E-01
   7.74000E+02 -9.23212E-01 -3.84291E-01
   7.74500E+02 -9.74170E-01 -2.25817E-01
   7.75000E+02  5.09503E-01 -8.60469E-01
   7.75500E+02  9.99988E-01 -4.94831E-03
   7.76000E+02  2.61980E-01 -9.65073E-01
   7.76500E+02 -9.93564E-01 -1.13270E-01
   7.77000E+02 -8.32813E-01 -5.53554E-01
   7.77500E+02  8.53341E-01 -5.21352E-01
   7.78000E+02  9.91337E-01 -1.31340E-01
   7.78500E+02 -3.10828E-01 -9.50466E-01
   7.79000E+02 -9.99998E-01 -1.96215E-03
   7.79500E+02 -4.67044E-01 -8.84234E-01
   7.80000E+02  9.79327E-01 -2.02282E-01
   7.80500E+02  9.10064E-01 -4.14468E-01
   7.81000E+02 -7.48643E-01 -6.62974E-01
   7.81500E+02 -9.98098E-01 -6.16543E-02
   7.82000E+02  8.92820E-02 -9.96006E-01
   7.82500E+02  9.99681E-01 -2.52576E-02
   7.83000E+02  6.40086E-01 -7.68303E-01
   7.83500E+02 -9.49371E-01 -3.14158E-01
   7.84000E+02 -9.57685E-01 -2.87817E-01
   7.84500E+02  6.05242E-01 -7.96041E-01
   7.85000E+02  9.99840E-01 -1.78897E-02
   7.85500E+02  1.39140E-01 -9.90273E-01
   7.86000E+02 -9.97202E-01 -7.47607E-02
   7.86500E+02 -7.74887E-01 -6.32100E-01
   7.87000E+02  8.95896E-01 -4.44265E-01
   7.87500E+02  9.83545E-01 -1.80662E-01
   7.88000E+02 -4.24403E-01 -9.05473E-01
   7.88500E+02 -1.00000E+00 -3.65433E-04
   7.89000E+02 -3.56906E-01 -9.34140E-01
   7.89500E+02  9.88681E-01 -1.50030E-01
